order_id,user_id,meal_time,day_of_week,day_type,vegetarian,location,payment_method,preferred_cuisine,average_spend,spice_preference,rating,ordered_cuisine,order_amount
O030874,U03698,Lunch,Wednesday,Weekday,Yes,Ahmedabad,UPI,Gujarati,135,Medium,4.6,Gujarati,145
O030875,U02008,Dinner,Sunday,Weekend,Yes,Ahmedabad,UPI,Cafe,130,Mild,4.8,Cafe,170
O030876,U04028,Lunch,Sunday,Weekend,No,Ahmedabad,UPI,Middle Eastern,370,Medium,3.6,Middle Eastern,395
O030877,U00154,Breakfast,Friday,Weekday,No,Delhi,UPI,Snacks,95,Medium,4.7,Snacks,65
O030878,U04125,Dinner,Tuesday,Weekday,No,Hyderabad,UPI,Desserts,165,Mild,4.6,Desserts,205
O030879,U04481,Lunch,Thursday,Weekday,No,Bengaluru,Wallet,Asian,275,Medium,4.5,Asian,330
O030880,U00372,Lunch,Wednesday,Weekday,No,Pune,UPI,Juices,115,Mild,4.6,Juices,120
O030881,U00436,Dinner,Wednesday,Weekday,No,Chennai,Cash on Delivery,Bengali,280,Mild,4.2,Bengali,275
O030882,U01177,Breakfast,Thursday,Weekday,Yes,Kolkata,Credit Card,Burmese,310,Mild,4.6,Burmese,215
O030883,U03996,Breakfast,Tuesday,Weekday,No,Chennai,Credit Card,Steakhouse,375,Medium,4.4,Steakhouse,340
O030884,U02843,Dinner,Sunday,Weekend,Yes,Mumbai,Cash on Delivery,Nepalese,200,Medium,5,Nepalese,310
O030885,U02131,Breakfast,Monday,Weekday,Yes,Bengaluru,Cash on Delivery,Mexican,235,Mild,5,Mexican,180
O030886,U04536,Dinner,Monday,Weekday,No,Chennai,UPI,Kebabs,185,Hot,4.6,Kebabs,230
O030887,U00789,Evening Snack,Friday,Weekday,No,Jaipur,Cash on Delivery,Asian,275,Medium,4.2,Asian,195
O030888,U01821,Evening Snack,Sunday,Weekend,Yes,Bengaluru,Credit Card,Mughlai,250,Medium,4.6,Mughlai,175
O030889,U02818,Breakfast,Saturday,Weekend,No,Ahmedabad,Cash on Delivery,Steakhouse,290,Medium,4.8,Steakhouse,240
O030890,U03308,Dinner,Saturday,Weekend,No,Ahmedabad,Credit Card,Grill,220,Hot,4.4,Grill,315
O030891,U04322,Evening Snack,Tuesday,Weekday,No,Pune,UPI,Gujarati,120,Medium,4.1,Gujarati,105
O030892,U00107,Lunch,Monday,Weekday,Yes,Kolkata,Credit Card,Snacks,150,Medium,4.5,Snacks,150
O030893,U02765,Dinner,Monday,Weekday,No,Hyderabad,Credit Card,Thalis,190,Hot,5,Thalis,225
O030894,U00093,Dinner,Sunday,Weekend,No,Mumbai,Cash on Delivery,Snacks,125,Medium,3.7,Snacks,150
O030895,U00152,Lunch,Saturday,Weekend,Yes,Pune,Cash on Delivery,Juices,115,Mild,3.7,Juices,125
O030896,U00518,Breakfast,Friday,Weekday,No,Ahmedabad,UPI,Chinese,225,Mild,4.6,Indian,155
O030897,U02116,Lunch,Thursday,Weekday,Yes,Chennai,UPI,Gujarati,160,Hot,4.5,Gujarati,145
O030898,U02722,Lunch,Wednesday,Weekday,Yes,Pune,Wallet,Italian,245,Hot,5,Italian,235
O030899,U02444,Dinner,Sunday,Weekend,No,Delhi,UPI,Italian,185,Medium,4.3,Italian,265
O030900,U00801,Dinner,Thursday,Weekday,No,Bengaluru,UPI,Pastas,165,Hot,4.2,Pastas,165
O030901,U01799,Dinner,Sunday,Weekend,No,Jaipur,Wallet,South Indian,185,Medium,4.7,South Indian,160
O030902,U03357,Breakfast,Saturday,Weekend,No,Kolkata,Credit Card,Hyderabadi,110,Hot,4,Hyderabadi,85
O030903,U01331,Lunch,Wednesday,Weekday,No,Bengaluru,UPI,Indian,190,Medium,4.6,Indian,175
O030904,U04117,Dinner,Tuesday,Weekday,No,Kolkata,UPI,Punjabi,210,Hot,4.3,Punjabi,220
O030905,U02113,Dinner,Sunday,Weekend,Yes,Mumbai,Credit Card,Mediterranean,310,Mild,4.3,Mediterranean,600
O030906,U02332,Evening Snack,Wednesday,Weekday,Yes,Pune,Credit Card,Fast Food,155,Medium,4.1,Fast Food,145
O030907,U01707,Evening Snack,Friday,Weekday,No,Kolkata,UPI,Assamese,75,Mild,3.8,Assamese,50
O030908,U01308,Evening Snack,Thursday,Weekday,Yes,Ahmedabad,Cash on Delivery,Pastas,190,Medium,4.8,Pastas,105
O030909,U01387,Evening Snack,Friday,Weekday,No,Kolkata,Cash on Delivery,Ice Cream Cakes,320,Mild,4.3,Ice Cream Cakes,85
O030910,U02696,Dinner,Sunday,Weekend,No,Chennai,Cash on Delivery,Waffle,135,Mild,5,Waffle,150
O030911,U01766,Lunch,Friday,Weekday,Yes,Chennai,Cash on Delivery,Arabian,175,Medium,4.1,Arabian,155
O030912,U01622,Breakfast,Friday,Weekday,No,Pune,UPI,Seafood,315,Medium,4.2,Seafood,205
O030913,U01745,Evening Snack,Sunday,Weekend,No,Hyderabad,Credit Card,Paan,110,Mild,4.3,Paan,95
O030914,U01412,Dinner,Thursday,Weekday,No,Pune,Cash on Delivery,Pastas,130,Medium,4.7,Pastas,200
O030915,U04776,Breakfast,Sunday,Weekend,No,Chennai,UPI,Snacks,120,Hot,4.4,Snacks,100
O030916,U03754,Evening Snack,Thursday,Weekday,No,Delhi,Wallet,Juices,95,Mild,4.1,Juices,55
O030917,U04918,Dinner,Thursday,Weekday,No,Ahmedabad,UPI,Biryani,185,Hot,4,Biryani,205
O030918,U04574,Lunch,Wednesday,Weekday,No,Delhi,UPI,Continental,285,Hot,4.5,Continental,290
O030919,U02555,Lunch,Thursday,Weekday,Yes,Hyderabad,UPI,Beverages,155,Mild,4.5,Beverages,170
O030920,U03931,Lunch,Sunday,Weekend,No,Bengaluru,UPI,Japanese,365,Medium,4,Japanese,340
O030921,U00222,Dinner,Saturday,Weekend,No,Pune,UPI,Pastas,205,Medium,2.5,Beverages,300
O030922,U03794,Dinner,Wednesday,Weekday,Yes,Delhi,Cash on Delivery,Bakery,195,Mild,4.3,Bakery,265
O030923,U02595,Breakfast,Monday,Weekday,No,Hyderabad,Credit Card,Gujarati,100,Medium,4.1,Gujarati,60
O030924,U01377,Dinner,Monday,Weekday,No,Kolkata,UPI,Naga,320,Medium,4.3,Naga,345
O030925,U02150,Lunch,Monday,Weekday,Yes,Lucknow,UPI,Combo,170,Medium,4.2,Combo,135
O030926,U00993,Evening Snack,Friday,Weekday,Yes,Mumbai,Credit Card,Burmese,445,Medium,4.3,Burmese,340
O030927,U00728,Lunch,Thursday,Weekday,Yes,Ahmedabad,UPI,Oriya,200,Hot,4.5,Oriya,170
O030928,U00287,Evening Snack,Saturday,Weekend,Yes,Kolkata,UPI,Ice Cream Cakes,295,Mild,3.4,Ice Cream Cakes,170
O030929,U03084,Dinner,Wednesday,Weekday,Yes,Delhi,UPI,Beverages,60,Medium,5,Beverages,85
O030930,U04390,Evening Snack,Tuesday,Weekday,No,Lucknow,Wallet,Hyderabadi,240,Mild,4.3,Hyderabadi,170
O030931,U01988,Breakfast,Saturday,Weekend,No,Ahmedabad,Credit Card,Thai,335,Hot,4.7,Thai,285
O030932,U04442,Lunch,Sunday,Weekend,No,Pune,UPI,Chinese,190,Hot,3.3,Chinese,260
O030933,U02897,Dinner,Friday,Weekday,No,Kolkata,Wallet,Thalis,130,Medium,4.5,Thalis,160
O030934,U04246,Lunch,Monday,Weekday,Yes,Chennai,Wallet,SVANidhi Street Food Vendor,120,Medium,4.5,SVANidhi Street Food Vendor,100
O030935,U01478,Dinner,Wednesday,Weekday,Yes,Ahmedabad,UPI,Continental,265,Medium,4.8,Continental,345
O030936,U01348,Evening Snack,Tuesday,Weekday,Yes,Ahmedabad,UPI,Indian,165,Mild,3.3,Mexican,115
O030937,U04046,Evening Snack,Saturday,Weekend,No,Chennai,UPI,Home Food,190,Medium,4.8,Home Food,165
O030938,U03067,Evening Snack,Wednesday,Weekday,Yes,Kolkata,UPI,Indian,185,Medium,4.9,Indian,120
O030939,U02377,Dinner,Wednesday,Weekday,Yes,Kolkata,Cash on Delivery,Beverages,130,Medium,4.6,Beverages,160
O030940,U00444,Dinner,Tuesday,Weekday,No,Delhi,UPI,Italian,185,Medium,4.2,Italian,260
O030941,U02000,Lunch,Saturday,Weekend,Yes,Lucknow,UPI,Combo,140,Hot,3.6,Combo,135
O030942,U01948,Dinner,Saturday,Weekend,Yes,Ahmedabad,Wallet,Indian,200,Medium,3.8,Indian,200
O030943,U04136,Lunch,Saturday,Weekend,No,Chennai,Credit Card,North Indian,170,Medium,4.2,North Indian,185
O030944,U04039,Lunch,Tuesday,Weekday,No,Jaipur,UPI,Grill,230,Medium,4.8,Grill,265
O030945,U02384,Lunch,Sunday,Weekend,No,Delhi,Credit Card,Combo,160,Mild,4.3,Combo,210
O030946,U04842,Evening Snack,Monday,Weekday,No,Pune,Credit Card,Italian,230,Medium,4.4,Italian,170
O030947,U02212,Dinner,Wednesday,Weekday,Yes,Pune,Credit Card,Juices,150,Mild,4.6,Juices,195
O030948,U04717,Lunch,Saturday,Weekend,Yes,Kolkata,UPI,Desserts,195,Medium,4.2,Desserts,205
O030949,U03205,Lunch,Saturday,Weekend,No,Hyderabad,UPI,Indian,125,Medium,4.5,Indian,115
O030950,U00741,Lunch,Friday,Weekday,Yes,Bengaluru,UPI,Desserts,195,Mild,4.5,Desserts,180
O030951,U04065,Lunch,Saturday,Weekend,Yes,Hyderabad,Cash on Delivery,Healthy Food,220,Medium,4.4,Healthy Food,210
O030952,U00854,Dinner,Wednesday,Weekday,Yes,Delhi,Cash on Delivery,Continental,270,Medium,4.1,Continental,355
O030953,U04291,Lunch,Monday,Weekday,Yes,Bengaluru,UPI,Mughlai,230,Hot,4.4,Mughlai,205
O030954,U03686,Dinner,Thursday,Weekday,No,Chennai,Wallet,Waffle,115,Mild,5,Waffle,135
O030955,U03146,Dinner,Friday,Weekday,No,Chennai,UPI,Chinese,285,Hot,5,Chinese,295
O030956,U01946,Lunch,Saturday,Weekend,No,Chennai,UPI,Continental,240,Mild,4.8,Continental,215
O030957,U01991,Dinner,Thursday,Weekday,No,Bengaluru,Credit Card,Portuguese,365,Medium,3.9,Portuguese,460
O030958,U03669,Dinner,Thursday,Weekday,No,Jaipur,Cash on Delivery,Ice Cream,180,Mild,4.2,Ice Cream,205
O030959,U04061,Lunch,Wednesday,Weekday,No,Bengaluru,Wallet,Indian,155,Hot,4,Indian,190
O030960,U00504,Dinner,Wednesday,Weekday,No,Delhi,UPI,Thalis,215,Hot,3.9,Italian,275
O030961,U03735,Evening Snack,Friday,Weekday,No,Hyderabad,Cash on Delivery,Grill,170,Hot,4.1,Grill,115
O030962,U02763,Evening Snack,Saturday,Weekend,No,Mumbai,UPI,Desserts,175,Mild,4.7,Desserts,135
O030963,U00281,Dinner,Saturday,Weekend,No,Bengaluru,UPI,Kebabs,125,Hot,4.5,Kebabs,150
O030964,U02569,Evening Snack,Thursday,Weekday,Yes,Jaipur,UPI,Chinese,175,Medium,4.7,Chinese,95
O030965,U04141,Dinner,Sunday,Weekend,No,Bengaluru,Cash on Delivery,Thai,280,Medium,4.9,Thai,465
O030966,U03603,Dinner,Tuesday,Weekday,No,Mumbai,Credit Card,Kebabs,190,Medium,4.8,Kebabs,225
O030967,U02247,Lunch,Friday,Weekday,No,Kolkata,UPI,Grill,220,Medium,4.2,Grill,175
O030968,U01137,Dinner,Tuesday,Weekday,No,Kolkata,UPI,Salads,220,Hot,4.5,Salads,240
O030969,U04673,Dinner,Monday,Weekday,No,Mumbai,UPI,Fast Food,85,Mild,4.5,Fast Food,120
O030970,U02104,Breakfast,Friday,Weekday,No,Delhi,UPI,Ice Cream Cakes,220,Mild,4.5,Ice Cream Cakes,210
O030971,U01813,Evening Snack,Saturday,Weekend,Yes,Mumbai,UPI,Burgers,175,Mild,4,Burgers,135
O030972,U03985,Lunch,Monday,Weekday,Yes,Hyderabad,Cash on Delivery,Italian,225,Hot,4.9,Italian,230
O030973,U01717,Evening Snack,Friday,Weekday,No,Kolkata,Wallet,Fast Food,170,Medium,3.8,Biryani,95
O030974,U04950,Dinner,Sunday,Weekend,No,Lucknow,UPI,Rajasthani,140,Medium,3.4,Rajasthani,175
O030975,U03926,Dinner,Sunday,Weekend,No,Chennai,UPI,Indian,195,Hot,4.3,Indian,235
O030976,U03123,Evening Snack,Wednesday,Weekday,No,Mumbai,Credit Card,Barbecue,320,Hot,4.5,Barbecue,220
O030977,U04848,Dinner,Thursday,Weekday,No,Ahmedabad,UPI,Salads,125,Mild,3.6,Chinese,145
O030978,U04380,Lunch,Saturday,Weekend,Yes,Lucknow,Credit Card,Indian,185,Medium,4,Indian,180
O030979,U01382,Breakfast,Monday,Weekday,Yes,Pune,UPI,Desserts,160,Medium,5,Desserts,115
O030980,U00817,Breakfast,Friday,Weekday,No,Kolkata,Cash on Delivery,Indian,170,Medium,4.2,Indian,125
O030981,U01701,Evening Snack,Wednesday,Weekday,No,Bengaluru,UPI,Mughlai,225,Hot,4.2,Mughlai,165
O030982,U04847,Lunch,Saturday,Weekend,No,Kolkata,Credit Card,Home Food,155,Mild,3.4,Fast Food,165
O030983,U04604,Evening Snack,Saturday,Weekend,No,Delhi,Cash on Delivery,Continental,230,Medium,4.1,Continental,205
O030984,U00720,Dinner,Thursday,Weekday,Yes,Lucknow,UPI,Snacks,120,Medium,4,Snacks,115
O030985,U02215,Evening Snack,Wednesday,Weekday,No,Hyderabad,Wallet,North Indian,240,Mild,5,North Indian,160
O030986,U01421,Dinner,Friday,Weekday,No,Bengaluru,Cash on Delivery,Seafood,270,Hot,4.1,Seafood,310
O030987,U02127,Evening Snack,Tuesday,Weekday,Yes,Kolkata,UPI,Tandoor,235,Hot,4.6,Tandoor,165
O030988,U03155,Dinner,Thursday,Weekday,Yes,Hyderabad,UPI,Middle Eastern,275,Hot,4.8,Middle Eastern,350
O030989,U01672,Dinner,Thursday,Weekday,No,Pune,UPI,Salads,260,Medium,4.8,Salads,285
O030990,U02223,Lunch,Sunday,Weekend,Yes,Mumbai,UPI,Street Food,90,Medium,4.4,Street Food,105
O030991,U04130,Breakfast,Wednesday,Weekday,No,Lucknow,UPI,Portuguese,260,Medium,4,Portuguese,195
O030992,U01724,Lunch,Friday,Weekday,No,Delhi,Cash on Delivery,Beverages,125,Mild,4.5,Beverages,155
O030993,U04722,Dinner,Monday,Weekday,Yes,Pune,UPI,Snacks,130,Medium,4.8,Snacks,190
O030994,U01181,Lunch,Wednesday,Weekday,Yes,Bengaluru,UPI,Waffle,85,Mild,4.2,Waffle,100
O030995,U02371,Lunch,Monday,Weekday,Yes,Bengaluru,Cash on Delivery,Oriental,410,Mild,4.9,Oriental,455
O030996,U00210,Breakfast,Saturday,Weekend,No,Lucknow,Cash on Delivery,Continental,255,Hot,3.8,Continental,180
O030997,U02095,Dinner,Tuesday,Weekday,Yes,Hyderabad,UPI,Thai,375,Medium,4.5,Thai,515
O030998,U03203,Evening Snack,Wednesday,Weekday,No,Mumbai,UPI,North Indian,215,Hot,4.7,North Indian,120
O030999,U03241,Lunch,Thursday,Weekday,Yes,Bengaluru,Wallet,Combo,220,Hot,4.2,Combo,240
O031000,U03064,Evening Snack,Friday,Weekday,Yes,Delhi,UPI,Gujarati,175,Medium,3.2,Gujarati,125
O031001,U04060,Evening Snack,Sunday,Weekend,No,Lucknow,UPI,Coastal,100,Mild,4.3,Coastal,65
O031002,U01053,Evening Snack,Friday,Weekday,Yes,Mumbai,UPI,Korean,330,Hot,3.9,Korean,250
O031003,U02452,Evening Snack,Wednesday,Weekday,No,Pune,UPI,Seafood,250,Hot,4.5,Seafood,145
O031004,U02852,Lunch,Friday,Weekday,Yes,Pune,Cash on Delivery,Thalis,150,Hot,5,Thalis,125
O031005,U02675,Dinner,Saturday,Weekend,No,Hyderabad,Wallet,North Eastern,285,Hot,4.3,North Eastern,310
O031006,U04539,Dinner,Saturday,Weekend,Yes,Jaipur,UPI,Steakhouse,400,Mild,4.3,Steakhouse,450
O031007,U00445,Evening Snack,Monday,Weekday,No,Hyderabad,UPI,Bakery,195,Mild,4.6,Bakery,135
O031008,U01305,Evening Snack,Monday,Weekday,No,Hyderabad,UPI,Tandoor,300,Hot,4.4,Tandoor,195
O031009,U03655,Dinner,Tuesday,Weekday,Yes,Hyderabad,UPI,Salads,250,Mild,4.4,Salads,365
O031010,U02239,Lunch,Tuesday,Weekday,No,Jaipur,Credit Card,Assamese,105,Hot,3.6,Desserts,105
O031011,U04316,Breakfast,Saturday,Weekend,No,Chennai,Cash on Delivery,Assamese,100,Hot,4.8,Assamese,70
O031012,U03339,Lunch,Sunday,Weekend,Yes,Jaipur,UPI,Continental,225,Medium,4.6,Continental,220
O031013,U02401,Evening Snack,Saturday,Weekend,No,Bengaluru,UPI,Kerala,180,Hot,4.8,Kerala,125
O031014,U04872,Lunch,Friday,Weekday,Yes,Pune,Cash on Delivery,Juices,70,Mild,4.6,Juices,85
O031015,U02120,Lunch,Thursday,Weekday,Yes,Lucknow,UPI,Chinese,130,Medium,4.7,Chinese,125
O031016,U00873,Evening Snack,Thursday,Weekday,Yes,Mumbai,Credit Card,Tibetan,130,Medium,3.8,Tibetan,110
O031017,U00121,Dinner,Wednesday,Weekday,No,Bengaluru,Credit Card,Desserts,180,Mild,4.3,Desserts,195
O031018,U04051,Breakfast,Sunday,Weekend,No,Bengaluru,Credit Card,Kebabs,145,Hot,4.9,Kebabs,155
O031019,U03515,Dinner,Thursday,Weekday,No,Hyderabad,UPI,North Indian,205,Medium,4,North Indian,275
O031020,U02536,Breakfast,Monday,Weekday,No,Chennai,Cash on Delivery,Arabian,175,Medium,4.1,Arabian,105
O031021,U04624,Lunch,Thursday,Weekday,No,Delhi,UPI,Ice Cream,215,Mild,4.5,Ice Cream,235
O031022,U03303,Dinner,Friday,Weekday,No,Mumbai,UPI,Bihari,125,Medium,4.2,Bihari,155
O031023,U03909,Dinner,Thursday,Weekday,Yes,Jaipur,UPI,Combo,230,Medium,4.5,Combo,240
O031024,U04578,Lunch,Thursday,Weekday,Yes,Ahmedabad,UPI,Barbecue,370,Medium,5,Barbecue,415
O031025,U02051,Evening Snack,Wednesday,Weekday,No,Bengaluru,Cash on Delivery,Home Food,185,Hot,3.7,American,110
O031026,U04790,Lunch,Sunday,Weekend,No,Lucknow,Cash on Delivery,Turkish,195,Mild,4.1,Turkish,195
O031027,U03853,Dinner,Tuesday,Weekday,No,Mumbai,Wallet,Fast Food,105,Medium,4.8,Fast Food,195
O031028,U00816,Evening Snack,Sunday,Weekend,No,Chennai,UPI,Bengali,255,Hot,3.8,Bengali,210
O031029,U01449,Dinner,Tuesday,Weekday,No,Jaipur,Credit Card,SVANidhi Street Food Vendor,75,Hot,4.4,SVANidhi Street Food Vendor,75
O031030,U04512,Dinner,Sunday,Weekend,Yes,Pune,UPI,Biryani,175,Mild,4.4,Biryani,155
O031031,U04390,Dinner,Sunday,Weekend,No,Lucknow,UPI,Hyderabadi,240,Mild,4.1,Hyderabadi,255
O031032,U04548,Lunch,Sunday,Weekend,Yes,Ahmedabad,Wallet,Healthy Food,300,Hot,3.8,Desserts,310
O031033,U00404,Dinner,Monday,Weekday,No,Delhi,Cash on Delivery,Indian,160,Medium,4.5,Indian,200
O031034,U00397,Breakfast,Saturday,Weekend,Yes,Kolkata,UPI,Andhra,250,Hot,3.6,Andhra,200
O031035,U02056,Breakfast,Tuesday,Weekday,Yes,Chennai,UPI,North Indian,230,Medium,4.4,North Indian,140
O031036,U00945,Lunch,Sunday,Weekend,Yes,Hyderabad,UPI,Seafood,185,Medium,4,Seafood,160
O031037,U00763,Evening Snack,Saturday,Weekend,No,Mumbai,Wallet,Home Food,165,Mild,4.3,Home Food,120
O031038,U02875,Dinner,Tuesday,Weekday,No,Hyderabad,UPI,Naga,310,Hot,4.5,Naga,480
O031039,U00354,Dinner,Monday,Weekday,Yes,Delhi,UPI,American,185,Hot,4.2,American,240
O031040,U02468,Lunch,Wednesday,Weekday,Yes,Ahmedabad,Credit Card,Waffle,125,Medium,4.5,Waffle,120
O031041,U03625,Breakfast,Monday,Weekday,Yes,Hyderabad,Cash on Delivery,Bakery,225,Mild,5,Bakery,135
O031042,U01440,Lunch,Saturday,Weekend,Yes,Lucknow,UPI,North Indian,195,Mild,4.4,North Indian,155
O031043,U01636,Dinner,Saturday,Weekend,Yes,Chennai,Credit Card,Burgers,150,Hot,4.2,Burgers,190
O031044,U02453,Dinner,Friday,Weekday,No,Mumbai,Cash on Delivery,Salads,215,Mild,4.8,Salads,240
O031045,U02394,Dinner,Wednesday,Weekday,Yes,Delhi,Credit Card,Maharashtrian,150,Hot,3.4,Maharashtrian,235
O031046,U01419,Dinner,Wednesday,Weekday,No,Jaipur,UPI,Burgers,180,Hot,4.3,Burgers,195
O031047,U03302,Lunch,Sunday,Weekend,No,Pune,Credit Card,Steakhouse,290,Mild,4.4,Steakhouse,395
O031048,U04420,Lunch,Saturday,Weekend,No,Lucknow,Credit Card,Sushi,500,Medium,4.3,Sushi,520
O031049,U01476,Lunch,Wednesday,Weekday,No,Chennai,UPI,Punjabi,215,Hot,4.4,Punjabi,225
O031050,U00408,Dinner,Sunday,Weekend,No,Ahmedabad,Credit Card,South Indian,170,Hot,4.8,South Indian,210
O031051,U02332,Breakfast,Friday,Weekday,Yes,Pune,UPI,Fast Food,155,Medium,4.3,Fast Food,110
O031052,U04495,Dinner,Saturday,Weekend,No,Hyderabad,Cash on Delivery,Kebabs,190,Hot,4.4,Kebabs,235
O031053,U01393,Breakfast,Thursday,Weekday,Yes,Mumbai,Cash on Delivery,Bengali,270,Mild,4.4,Bengali,195
O031054,U00207,Dinner,Saturday,Weekend,No,Kolkata,UPI,Chinese,200,Medium,4.9,Chinese,305
O031055,U02947,Dinner,Friday,Weekday,No,Kolkata,UPI,Paan,70,Mild,3.3,Ice Cream,75
O031056,U04591,Dinner,Monday,Weekday,No,Bengaluru,Cash on Delivery,North Indian,190,Medium,4.3,North Indian,280
O031057,U01960,Dinner,Tuesday,Weekday,No,Lucknow,Cash on Delivery,Pastas,195,Mild,4.1,Pastas,205
O031058,U04423,Lunch,Saturday,Weekend,No,Mumbai,UPI,Oriental,390,Hot,3.9,Oriental,425
O031059,U02094,Dinner,Sunday,Weekend,No,Delhi,UPI,Mughlai,260,Hot,5,Mughlai,460
O031060,U01487,Evening Snack,Tuesday,Weekday,No,Kolkata,Cash on Delivery,Sweets,140,Mild,4.2,Sweets,80
O031061,U03645,Breakfast,Sunday,Weekend,No,Hyderabad,Cash on Delivery,Andhra,165,Hot,4.3,Andhra,135
O031062,U03336,Lunch,Saturday,Weekend,No,Chennai,Credit Card,Fast Food,135,Mild,3.1,Korean,145
O031063,U01024,Dinner,Friday,Weekday,No,Delhi,Cash on Delivery,Indian,195,Medium,4.2,Indian,225
O031064,U02350,Dinner,Wednesday,Weekday,No,Lucknow,UPI,Healthy Food,280,Medium,4.4,Healthy Food,250
O031065,U01907,Dinner,Sunday,Weekend,Yes,Kolkata,UPI,Italian,225,Medium,3.9,Italian,300
O031066,U04688,Dinner,Friday,Weekday,Yes,Ahmedabad,UPI,Desserts,185,Mild,4.8,Desserts,235
O031067,U04193,Dinner,Wednesday,Weekday,No,Mumbai,Wallet,Fast Food,105,Hot,3.4,Fast Food,125
O031068,U04922,Lunch,Monday,Weekday,Yes,Pune,Wallet,Cafe,190,Hot,4,Cafe,205
O031069,U01892,Dinner,Wednesday,Weekday,No,Pune,UPI,Pizzas,165,Medium,4.9,Pizzas,205
O031070,U02246,Lunch,Saturday,Weekend,Yes,Chennai,Cash on Delivery,Chinese,210,Medium,5,Chinese,205
O031071,U03633,Breakfast,Wednesday,Weekday,Yes,Mumbai,UPI,Bakery,165,Mild,4.1,Bakery,175
O031072,U01550,Dinner,Friday,Weekday,Yes,Lucknow,UPI,Indian,170,Medium,5,Indian,170
O031073,U02670,Lunch,Saturday,Weekend,Yes,Lucknow,UPI,Afghani,115,Medium,4.3,Afghani,110
O031074,U01848,Lunch,Monday,Weekday,No,Ahmedabad,UPI,Oriental,435,Medium,3.5,Biryani,370
O031075,U03370,Evening Snack,Tuesday,Weekday,No,Lucknow,UPI,Street Food,110,Medium,5,Street Food,65
O031076,U04885,Breakfast,Saturday,Weekend,No,Hyderabad,UPI,Street Food,110,Hot,4.7,Street Food,75
O031077,U02881,Lunch,Thursday,Weekday,No,Bengaluru,Credit Card,Beverages,145,Mild,4.6,Beverages,150
O031078,U03499,Evening Snack,Sunday,Weekend,Yes,Jaipur,Cash on Delivery,Continental,220,Medium,4.9,Continental,165
O031079,U04429,Dinner,Wednesday,Weekday,No,Jaipur,Credit Card,Italian,160,Hot,4.3,Italian,160
O031080,U02471,Lunch,Sunday,Weekend,Yes,Bengaluru,UPI,Bakery,210,Mild,4.5,Bakery,185
O031081,U03213,Lunch,Friday,Weekday,No,Mumbai,UPI,Snacks,90,Hot,5,Snacks,90
O031082,U03770,Lunch,Sunday,Weekend,No,Lucknow,UPI,North Indian,165,Mild,4.2,North Indian,175
O031083,U01870,Dinner,Monday,Weekday,No,Lucknow,UPI,Juices,95,Mild,4.4,Juices,110
O031084,U01443,Breakfast,Thursday,Weekday,No,Mumbai,Cash on Delivery,Oriental,280,Hot,4.6,Oriental,225
O031085,U00875,Evening Snack,Wednesday,Weekday,No,Hyderabad,Wallet,Korean,355,Mild,4.2,Korean,210
O031086,U00918,Lunch,Tuesday,Weekday,Yes,Ahmedabad,UPI,Street Food,80,Hot,4.7,Street Food,80
O031087,U03432,Lunch,Sunday,Weekend,Yes,Pune,Credit Card,Thai,245,Medium,4.6,Thai,330
O031088,U03519,Evening Snack,Thursday,Weekday,Yes,Jaipur,Cash on Delivery,Gujarati,130,Medium,3.3,Home Food,95
O031089,U00884,Dinner,Monday,Weekday,No,Delhi,UPI,Pan-Asian,250,Medium,4.6,Pan-Asian,285
O031090,U04817,Dinner,Saturday,Weekend,Yes,Kolkata,Cash on Delivery,Mexican,145,Hot,3.9,Mexican,185
O031091,U03199,Lunch,Sunday,Weekend,Yes,Jaipur,Wallet,North Indian,210,Medium,3.9,North Indian,180
O031092,U02870,Dinner,Thursday,Weekday,No,Lucknow,UPI,Afghani,150,Hot,4.1,Afghani,170
O031093,U04991,Dinner,Monday,Weekday,Yes,Bengaluru,UPI,Indian,195,Medium,4.3,Indian,270
O031094,U01904,Lunch,Thursday,Weekday,No,Delhi,Credit Card,Japanese,285,Medium,5,Japanese,270
O031095,U01206,Dinner,Friday,Weekday,Yes,Chennai,UPI,Andhra,195,Medium,3.8,Andhra,245
O031096,U04848,Dinner,Saturday,Weekend,No,Ahmedabad,UPI,Salads,125,Mild,4.3,Salads,175
O031097,U04638,Dinner,Tuesday,Weekday,No,Ahmedabad,UPI,Snacks,95,Hot,3.8,Snacks,105
O031098,U01106,Dinner,Tuesday,Weekday,No,Chennai,UPI,Snacks,130,Mild,4.2,Snacks,160
O031099,U02093,Dinner,Sunday,Weekend,No,Mumbai,UPI,Pizzas,230,Mild,3.8,Pizzas,290
O031100,U01441,Lunch,Sunday,Weekend,Yes,Bengaluru,UPI,Fast Food,155,Medium,4.2,Fast Food,170
O031101,U04546,Evening Snack,Sunday,Weekend,No,Chennai,Cash on Delivery,Fast Food,90,Medium,4,Fast Food,55
O031102,U04738,Evening Snack,Wednesday,Weekday,Yes,Ahmedabad,Wallet,Biryani,245,Hot,3.9,Biryani,175
O031103,U02858,Dinner,Wednesday,Weekday,No,Ahmedabad,UPI,Lebanese,215,Mild,3.1,Cafe,250
O031104,U00938,Lunch,Monday,Weekday,No,Ahmedabad,UPI,Kebabs,190,Medium,3.9,Kebabs,170
O031105,U01360,Dinner,Wednesday,Weekday,Yes,Lucknow,UPI,Chinese,225,Medium,4.6,Chinese,255
